org_id,city,average_bill,rating,rubrics_id,features_id
216181732602303423,spb,500.,4.6,30770,21247 20424 11704 1416 3501481353 1018 20422 246 11867 3501481355 2020795524 3501618484 11629 10462 20305 11617
13466785977961873257,spb,500.,5.,31495,1018 20282 11867 11704 11629 246 20422 1509 3501618484 21247 11177 3501481353 273469383 1415 10462 1189498238
522830224568278019,spb,500.,4.044444444444444,30771,11177 137 1018 11867 11704 20424 1415 273469383 1509 10462 20422 3501779478 3501744275 11634 11617 11629
9056515256714154814,spb,500.,3.56,30776 30774,11617 11012 10900 12048 10894 11704 11177 246 20422 273469383 1018 3501618484 11839 3501754799 11629 11867 20282
288365315091145307,msk,500.,,30771 30774 30776,1082283206 21247 3501618484 1018 11704 11867 11629 20424 10462 1524 273469383 20422 1416 1415
12013761321920793392,msk,500.,4.857142857142857,30774 31375 31495 30776,3502045032 3502045016 12048 20282 11629 11617 11704 11177 10462 1018 3501749289 273469383 20422 1416
14370736978002878797,msk,500.,4.7,30776,11704 11906 726 11904 20896 21506 1796 20853 11741 11897 20422 20402 1819 3493051166
7075661971602722087,msk,500.,3.4615384615384617,30774 30776,1018 11867 11629 20424 20305 10462 1524 20422 273469383 1416 1082283206 21247 246 11704 2020795524
9540631100715503780,msk,500.,3.850129198966408,30771,1018 1415 3501744275 11617 11704 11629 11867 10462 20424 3501779478 1416 20422 273469383 3501749289 3502029228
4460213793512132634,msk,500.,4.583333333333333,30774 31495,1415 3502045032 1018 273469383 1416 20422 11617 3501744275 20282 11629 11177 11704 12048 10462 3502045016
15880362144245325183,msk,500.,3.8689655172413793,30776 30771,3501779478 3501513153 11177 11704 1018 3501618484 11629 11867 273469383 1416 20422 20424 10462 3501744275 11617
3452639413266676561,msk,500.,4.088888888888889,30776 30774 30771,3501779478 3501637468 3501513153 11704 11867 11629 20424 10462 3501749289 273469383 20422 1416 1018 3501618484 1415
13380040921231086768,msk,500.,4.469879518072289,31350 30774,11617 3501745827 11704 11177 1018 3501618484 10462 20424 1416 273469383 20422 11629 11867 20282 1415
13156468649736618975,msk,500.,3.909090909090909,30774 30771,20424 10462 3501513153 1018 3501779478 1524 11177 11704 11867 11629 3501744275 11617 273469383 20422 1416
9915826985694169853,msk,500.,4.0359281437125745,30776 30771,1018 1524 3501779478 3501513153 20424 10462 3501744275 11617 11177 11704 11629 11867 1416 273469383 20422
4096689749096634977,msk,500.,4.256880733944954,30774 30771,11177 11704 3501779478 10462 20424 3501513153 11617 3501744275 3501618484 1018 11629 11867 273469383 1416 20422
10532424306466245746,msk,500.,4.942857142857143,30770 31401,11867 1082283206 11704 3501481355 3501481353 11617 20305 20424 10462 1524 3501685156 1509 1018 1416 20422
7465651131764151876,msk,500.,4.545454545454546,31495,1018 1415 273469383 20422 1416 10462 11629 20282 11867 3501745827 11741 3501744275 11617 11177 11704
16331492332632883037,msk,500.,4.203821656050955,30771 30774,1415 1018 2020795524 1524 1082283206 21247 10462 20424 1416 273469383 20422 11867 11629 11704 11177
11622776684962351574,msk,500.,4.069767441860465,30774 31495,1415 11177 11704 11629 11867 20282 10462 20424 1416 20422 273469383 1018 3501618484 11617 3501744275
13939912955228441998,msk,500.,3.8092783505154637,30776 30771,3501779478 11867 11629 11704 11177 20424 10462 273469383 20422 1416 3501618484 1018 3501513153 11617 3501744275
4397435500702592874,msk,500.,4.054187192118227,30776 30771,3501513153 11704 20424 10462 1524 3501637468 11867 11629 3501618484 1018 273469383 1416 20422 11617 3501744275
4836501514192707852,msk,500.,3.730769230769231,30774 30771,3501513153 3501779478 1018 1524 20424 10462 1416 273469383 20422 11177 11704 11629 11867 11617 3501744275
14910690613561370585,msk,500.,4.068965517241379,30776 30774,1018 11617 246 11177 11704 11629 11867 10462 20424 21247 1416 20422 273469383 1082283206 3501745827
14535944192612664038,msk,500.,4.0344827586206895,30777,1018 1415 11177 11704 11629 11867 10462 20424 1416 20422 273469383 3501471642 11617 3501744275 3501745827
12692280754049859614,msk,500.,4.090909090909091,30771,11704 11177 1189498238 1116173086 1416 273469383 20422 12048 1116173087 20424 10462 11629 11867 1509 1018
8805386309587130526,msk,500.,4.1138211382113825,30771,1416 3501749289 273469383 20422 3501779478 11704 3501618484 1018 1415 3501513153 1524 20424 10462 11867 11629
3848995881396725822,msk,500.,4.5,31495,11177 11704 11629 20282 3491142672 11617 3501744275 3501773763 20422 273469383 1416 1415 3501618484 1018 10462
1671167670603522086,msk,500.,5.,30776,11867 1018 10462 11177 11617 11629 3502045032 3502045016 1416 11704 3501744275 12048 20422 1415 273469383 3501637468
13791779313028819575,msk,500.,4.095959595959596,30776 30771,11629 1018 1524 11867 10462 11177 3501744275 1415 273469383 3501637468 20422 1416 11704 20424 11617 3501513153
1933569331505218507,msk,500.,4.124528301886793,30776 30771,20422 1018 11867 273469383 1415 3501744275 3501637468 1524 10462 11177 3501513153 11617 11629 20424 1416 11704
3094398604881492086,msk,500.,4.,30777 30774,11617 10462 1018 11177 273469383 1415 3501744275 246 20422 1524 1509 11704 20424 1416 11629 11867
7347849020441016631,msk,500.,4.25,31495 30774,1018 11177 11617 11629 11867 246 20422 10462 1189498238 1415 273469383 21247 1416 11704 20424 3501745827
5660829399946505894,msk,500.,4.085714285714285,30776 30774,3501744275 3501637468 20422 11867 11629 3501513153 11617 11177 10462 1524 20424 11704 1416 273469383 1415 1018
1513545734178370892,msk,500.,4.685714285714286,30777,3501744275 11867 11629 3501513153 11617 11177 10462 11704 1416 273469383 1415 20422 3501779478 246 3501471642 1018
18154817158184755907,msk,500.,4.510869565217392,30774 31495,3501637468 3501744275 11617 11177 20282 1018 20422 246 3501779478 10462 11704 20424 1416 273469383 1415 11629
8080480117336236997,msk,500.,,30776 31375,12048 1415 10462 20424 11867 11629 20422 1416 1509 21247 10894 246 11704 11177 1018 20304 11617
14190597279945088320,msk,500.,,30776,11704 11177 2020795524 3501779478 20304 11634 11617 1018 11867 137 11629 1509 20422 10596 273469383 1416 1415
8803842094054001141,msk,500.,3.6049382716049383,30771 30774,1509 1415 1524 20424 10462 1018 273469383 20422 1416 12048 11617 10886 11867 11629 246 11704 11177
2750757097632231436,msk,500.,4.327586206896552,30774,3501481353 1189498238 21247 1018 1415 3501513153 273469383 1416 20422 1509 20424 10462 246 11177 11704 11629 11867
2202511404297090651,spb,500.,4.045253863134658,30771 30774,1415 11177 11704 11629 11867 1018 3501618484 10462 20424 11617 3501744275 1416 20422 273469383 3501749289
633300520272419681,spb,500.,4.1265822784810124,30774 31350,3501618484 1018 1415 11867 11629 11617 3501749289 20422 273469383 1416 20424 10462 11704 11177 1082283206
17637423665220752091,spb,500.,4.594594594594595,30774 30770,11704 246 11177 21247 3501618484 3501471642 20305 10462 20422 273469383 1416 1415 11629 11867 1082283206
8807796836323356587,spb,500.,4.287081339712919,30774 30776,11177 11704 11629 11867 11617 3501744275 1018 1415 20422 273469383 1416 20424 10462 3501745827 3501779478
15243675998878540419,spb,500.,4.587677725118484,31495 30774,11704 11177 1415 1018 1082283206 20424 10462 1416 273469383 3501749289 20422 11617 11629 11867 20282
4374368811695286185,spb,500.,4.542857142857143,30771 30519 30774,11629 11867 11704 11177 1018 20422 273469383 1416 3501513153 3501745827 20424 10462 1415 11617 3501744275
16748011675934701620,spb,500.,4.466666666666667,30770 30776,1509 1524 21247 1082283206 11629 11867 11704 246 10462 20424 20305 273469383 1416 20422 1018
9864772297364599675,spb,500.,4.095238095238095,30770 31401,246 11704 1509 1524 10462 20305 1018 3501618484 3501481353 2020795524 1416 20422 21247 1082283206 11629
1318879313435733620,spb,500.,5.,30774,11177 1018 1509 10462 11629 1416 11704 11867 21247 1415 273469383 246 20422 1082283206 1524 2020795524
1699088910793902965,spb,500.,3.858974358974359,31495,3501744275 273469383 246 20422 3501471642 1018 20282 11867 11629 11617 11177 10900 10894 11704 1416 3501637468
10752612739510667339,spb,500.,,30770 30776,20305 11867 1509 10462 11629 21247 11177 273469383 1415 11704 20424 1416 1018 1082283206 246 20422
12220386655100757474,spb,500.,4.1192660550458715,30774,3501744275 1018 10462 11177 11617 11629 1415 273469383 3501618484 21247 11867 246 20422 1416 11704 20424
17307343719940685159,spb,500.,,30770,1189498238 2020795524 21247 1018 273469383 1415 1082283206 246 20422 20305 3501481353 11177 11629 11704 3501481355 11867
7714999681329768000,spb,500.,2.411764705882353,30774 31375,20304 11867 11629 10462 1415 273469383 3501513153 3501637468 11177 3501749289 20422 3501779478 11704 1416 20424 1018
11086152598135204747,msk,1000.,,30774 30770,2020795524 1189498238 1082283206 21247 11704 11177 1524 1509 1018 20422 1416 273469383 11867 10462 20305
6104715519773699902,msk,1000.,4.409090909090909,30774,1018 20422 21247 11741 1524 11629 11867 20424 10462 3501685156 246 11177 1082283206 11617 3501481353
1462624632018964215,msk,1000.,4.555555555555555,31401,1082283206 3501481353 1415 20422 273469383 1416 1509 1524 10462 3501481355 11177 11704 20282 11629 11867
7915424053699825353,msk,1000.,,30770 30776,11867 11629 20424 20305 10462 1524 1509 1018 11704 246 20422 1416 273469383 1082283206 21247
14226261423679731468,msk,1000.,,30774,1018 21247 246 1082283206 20422 11867 273469383 1415 11629 3501481353 11177 10462 1524 1509 11704 1416
13935903434263686395,msk,1000.,3.7142857142857144,30774 30771 31375,10462 1509 11177 1018 1415 273469383 11704 20424 1416 11867 20304 12048 3501513153 1082283206 246 20422
15848575007112352092,msk,1000.,4.342105263157895,30776 30774,1018 1509 3501618484 1415 273469383 246 1082283206 20422 11867 1416 20424 11704 11629 10462 11617 11177
2791004456359424403,msk,1000.,,30776 30770,1018 10462 1415 10886 21247 10894 10900 246 11177 11704 11629 11867 1524 12048 1509 1416 20422
2538406931275136384,msk,1000.,4.509389671361502,30774,1509 10886 11617 11629 11867 21247 1082283206 20422 273469383 1416 1415 1018 11177 11704 246 20424 10462
3819919611297420770,spb,1000.,4.4708520179372195,30774 30776,3502045032 1018 1524 1509 20424 10462 1416 11531 11867 3502045016 1082283206 11704 3501744275 11617 12048
3493992596876553794,spb,1000.,3.1,30776 30770,11867 11629 20424 20305 10462 1524 1018 11704 246 21247 20422 1416 273469383 1082283206 2020795524
14770656879065726730,spb,1000.,4.558558558558558,30776 30774,3501773764 1082283206 3501618484 1018 11867 11629 11617 11704 11177 20424 10462 273469383 20422 1416 1415
11829822993978251981,spb,1000.,4.098790322580645,30776 30774,1415 3501779478 1018 3501744275 11617 3501513153 11704 11629 11867 10462 20424 1416 3501749289 273469383 20422
3625081135804663502,spb,1000.,4.7214285714285715,30776 30774,1415 11177 11704 11629 11867 10462 20424 1416 20422 273469383 1082283206 11617 3501744275 3501779478 1018
8457233683458688868,spb,1000.,4.526315789473684,30776,2020795524 1082283206 1524 1509 273469383 20422 1416 3501618484 1018 11704 20424 10462 11617 11867 11629
9701279313902829657,spb,1000.,4.526315789473684,30776 30774,21247 1509 10462 10894 11177 11629 20424 1416 11704 11867 1018 273469383 1415 1082283206 246 20422
15679120687625453111,msk,2000.,4.6234003656307125,30776 30774,11617 1018 3501618484 1082283206 20422 3501749289 1416 273469383 246 11177 11704 11629 11867 10462 20424
16682742663024468081,msk,2000.,4.559633027522936,30776,11177 3501471642 1018 11629 1416 11704 11867 273469383 1509 2020795524 246 20422 1082283206 10462 3493051166 1189498238
11467506900780288802,msk,2000.,3.5244444444444443,30776 30774,11617 1018 11177 3501749289 11629 10462 12048 11867 20424 1416 11704 246 20422 3501779478 1415 273469383
3888485108812753050,spb,4000.,2.9464285714285716,30776,1415 1509 10462 11177 1018 11617 11629 11867 1416 11704 20424 21247 246 20422 1082283206 3501744275
3666728644838107278,msk,1500.,4.047794117647059,30774 30776,3501513153 3501749289 1509 11629 11867 10462 273469383 1415 1018 1082283206 20422 10886 246 20424 1416 11704
5691749773871649848,msk,1500.,,30776,11867 11629 21247 10462 1524 1509 1018 20422 246 1082283206 11704 1416 3501481353 11177 1415 273469383
8893603903580053460,msk,1500.,4.491329479768786,30775,11617 11177 11629 11867 1416 11704 20424 1018 1415 273469383 3501744275 20422 246 3501779478 3501618484 10462
3703219156514634805,spb,1500.,4.19056974459725,30776,3501618484 1509 11704 246 1524 11629 11867 1416 20422 10462 20424 1082283206 3501471642 2020795524 1415
427814355481699057,spb,1500.,4.480916030534351,30774 30776 31495,21247 1082283206 273469383 20422 1416 1415 3501618484 1018 11704 11177 246 20424 10462 11629 11867
17715177754631605123,spb,1500.,,30774 30776,10886 12048 11867 11629 1509 11704 246 11177 21247 10894 20424 10462 20422 273469383 1416 1415 1018
5412619425931549492,msk,2500.,,30774 30776,21247 1018 1509 10462 11177 11629 11867 1416 11704 20424 1415 273469383 246 20422 1082283206 3501513153
15889659650589778913,spb,2500.,,30776,11867 11629 11177 10462 1509 20424 11704 1416 1018 20422 3501779478 1082283206 246 1415 273469383 21247
2545107641027893043,msk,5000.,4.171749598715891,30776,1018 11617 11629 10896 444 10875 1082283206 11704 10888 1416 20424 3501744275 1524 10894 10462 10770
1818690794663578806,msk,,4.6,30777,3501945049 3501779478 12048 3501744275 11634 11617 3501754799 20424 10462 3501618484 1018 20422 1416 11629 137
16549868937628880060,msk,,3.,30771,3501513153 1082283206 3501744275 1116173086 11617 11704 11177 10462 1524 1509 273469383 20422 1416 1018 11629
783502188897753093,msk,,4.555555555555555,30776,11629 1018 12048 273469383 1415 1524 246 20422 3501779478 11617 11704 1416 3501942428 3501744275 11177 3501749289
2260256000818287586,msk,,4.7272727272727275,31401,21247 11629 20305 11617 1524 11704 1416 273469383 1415 1018 11177 3501481353 11867 3501481355 1082283206 20422
11743857499411423105,msk,,4.404255319148936,30776,1018 273469383 1415 11867 20424 1416 11704 11629 10462 1509 2020795524 3501618484 1524 20422 246 1082283206
16784596712902643229,msk,,4.236024844720497,30770 30774,20424 10462 10886 10894 1524 11867 11629 1509 20422 273469383 1416 1415 11704 246 11177 3501618484 1018
9747934093417887767,spb,,5.,30774,3501773763 1415 12048 3491142672 11741 3501744275 11617 3501618484 1018 20422 273469383 1416 3501749289 3501773764
13969848438648449708,spb,,3.727272727272727,31401,1416 11704 1524 1509 21247 273469383 20422 1082283206 246 3501513153 11867 3501481355 10462 1189498238 3493051166 3501481353
8453655924168081653,spb,,4.501519756838905,30774 30776,11629 11867 11617 11177 273469383 10462 3501618484 20422 3501779478 246 3501637468 3501744275 1018 20424 1416 11704
5368666222536754730,spb,,4.35632183908046,30774 30776,3501618484 3501744275 10462 11867 1415 273469383 11617 11629 20422 3501779478 246 1018 20424 1416 11704 11177
200400575558483886,msk,500.,4.282442748091603,30776 30771,3501481353 3501481355 20424 3501618484 1415 1416 1509 1018 1116173086 1082283206 1524 10462 11177 11629 246 3501779478 3501754799 3501744275 11617 11704 3493051166 20422 11867 21247 273469383 1189498238 3501773764 3501942428 12048
2679782878245967271,spb,500.,4.884615384615385,30519,11629 3501754799 3501779478 11741 20282 11867 20422 273469383 3491142672 10462 1082283206 1524 1416 1415 3501745827 1018 3501618484 11617 3501744275 11704 12048 3501471642 3501773764 3501942428 3501765089 11177 3501773763
11733174296959132166,msk,500.,4.375,30771,1116173087 273469383 1189498238 3483661993 20424 11177 10462 20282 3501779478 3501481353 20422 11867 3483661991 1082283206 1524 11617 3501744275 11704 3483661992 3491142672 21247 3483661994 11629 1116173086 1018 1415 1416 1509
11030596392455662994,msk,500.,4.54071661237785,30774 30770 31350 30776,3501481355 1018 3501481353 1415 1416 1509 10462 11177 246 3501779478 3501749289 11704 11617 3501744275 3501618484 1524 1082283206 11629 273469383 3501471642 3501942428 12048 20305 11867 20422 2020795524 20424 21247
15422027635264984831,msk,500.,3.962686567164179,30774 31375,3501513153 3501773763 11177 3501618484 3501481353 10462 1509 3501945049 1416 11629 11634 11617 3501744275 11704 3501779478 3501754799 246 3501745827 1018 3501773764 3491142672 1189498238 1415 11867 20422 21247 273469383 20304 1082283206
4572315620967356318,msk,500.,4.092105263157895,30774,11704 11629 11531 10449 10448 20422 10440 11867 11216 1891 273469383 10894 10462 1082283206 21247 3501481353 11106 3501481355 246 1889 10900 10481 1524 10886 1509 1416 20424 1018 12048 1415
9944023204537667400,spb,500.,5.,30776 30774 30519,10462 20282 1509 11177 3501773763 3501745827 1018 1415 11741 3501513153 246 3501779478 3501765089 3501481353 3501773764 3501471642 20422 11867 3493051166 1524 1082283206 3501618484 273469383 21247 1416 3501637468 11704 11629
15951975106868138708,spb,500.,4.7207207207207205,30770,3501513153 11629 1415 1416 3501481355 3501744275 11704 11617 20424 2020795524 1189498238 3501773764 3501471642 3501618484 20305 11867 20422 3501773763 11177 3501779478 246 1018 21247 10462 1509 273469383 1524 1082283206 3501481353
7733567316714043704,spb,500.,4.4375,30774,1018 3491142672 1416 1509 10462 11629 3501773764 11177 3501773763 11704 11617 3501744275 3501618484 21247 273469383 1524 1082283206 3501513153 20424 2020795524 3501481355 3501481353 11867 20422 3493051166 1415 3501779478 3501749289 246
16803145046986415439,spb,500.,3.659090909090909,30774 30771,11177 1509 273469383 1416 1415 10462 11629 20424 1018 1116173086 1116173087 1524 3483661991 1189498238 3483661993 20422 11867 21247 3483661994 3501481353 11741 3501513153 246 3501779478 3501618484 11617 11704 3483661992 3501744275
14433707657332899818,msk,1000.,4.1313131313131315,30775 30770 30776,10900 10896 3501513153 246 11704 3501744275 256 10875 10894 1018 10888 1416 1524 10428 10462 273469383 2020795524 601 1415 21247 444 20424 20422 1509 20305 11867 1082283206 11709 10886 11629 11617 10770 11177
648497988604717501,msk,13500.,4.2504091653027825,30774,10487 10921 10833 12209 11022 3501749289 11032 10966 10470 275672861 3501498193 1600 1592 601 1075 1413 1589 1651 11982 20988 1582 10441 1575 3501519747 803 10506 20422 10829 3491465406 1415 12172
15818824934377918566,msk,1500.,4.515527950310559,30774,3501481353 3501481355 3501471642 12048 11634 11629 11177 11867 20422 1082283206 1524 3501513153 1509 1416 1415 11704 11617 3501744275 246 3501779478 3501618484 3502045016 3502045032 137 273469383 21247 20424 10462 1018
9765975751024464158,msk,500.,4.048387096774194,30776,1082283206 20305 20424 11867 12048 11704 3502003689 3501942428 3501779478 3501773763 3501685156 3501618484 10900 10894 2020795524 11617 3501773764 10886 3501481355 3502045017 3502010918 3501498186 10462 11629 1524 273469383 11012 1509 20422 11177 1416 3501498187 1018 3501599541 3491142672 1415 3501481353 1189498238 246 3502010938 3502010932 3502010929 21247
13062269071966615512,msk,1500.,,30770,11165
10914027808817688563,msk,1500.,3.9047619047619047,30776,10434 883
7416855293187227603,msk,,,31286,10912
13125129576164869423,msk,,,30774 30770,2020795524
9239160801370568836,msk,,4.2727272727272725,30519,3501618484
2660389714870343399,msk,,3.5681818181818183,30776,3501618484
18080235982597762137,msk,,3.6666666666666665,30519,3501618484
13351439779908510494,msk,,4.127285037237644,30519,3501618484
12341114849856181733,msk,,,30775,3501618484
722390193786456268,msk,,4.6,30519,3501618484
83765846522513753,msk,,4.46875,30519,3501618484
454762811116410406,msk,,5.,30519,3501618484
9674429841150304619,msk,,3.5,31350 30771 30519,3501637468
4020237640774771110,msk,,4.25,3108292683 30774,3501637468
5907168093334114689,msk,,4.5,30777,1524
14596363605691366019,msk,,,30776,726
12205781731506555406,msk,,,30776 30774,1018
1879247225059698348,msk,,3.5,30774 30776,1018
8292309555523708981,msk,,,30771 30774,1018
4033762772247105996,msk,,1.,30776 30771,1018
14244581922154588965,msk,,,30776 30770,1018
18292758274873649186,msk,,,30770 30776,1018
1574193375537614173,msk,,,30776 30774,1018
7375736191628716730,msk,,,30777 30774,1018
423619474988884992,msk,,,30771 30777,1018
7610954914738415182,msk,,,30776 30774,1018
15273802163499018149,msk,,,30776 30770,1018
5564930292192249135,msk,,,30519 30774,1018
13776471886068586660,msk,,,30774 30776,1018
10003925496334611208,msk,,,30774 31495,1018
12420833705617520225,msk,,,30519 30774,1018
12195736764116069896,msk,,,30770 30776,1018
944309472284595072,msk,,,30770 30776,1018
3904462694010691850,msk,,,30776 31375,1018
13349696859361906311,msk,,,30771 30776,1018
17093466553292142151,msk,,,30774 31495,1018
791315576242051900,msk,,,30775 30776,1018
16133504819444896978,msk,,,30774 30776,1018
6417692381376740556,msk,,,30777 30776,1018
7027588727276453804,msk,,,30776 30771,1018
7324384567757385891,msk,,,30776 30774,1018
11318910727521241482,msk,,4.181818181818182,30770 30776,1018
12164481127958602444,msk,,,30776 30774,1018
11868261628258941234,msk,,3.262295081967213,30774 30771,1018
10270096171030544620,msk,,,31495 31350,1018
17671368938462238262,msk,,,30776 30774,1018
4364395543409444191,msk,,,30770 30776,1018
6545511608117885360,msk,,,30774 30770,1018
1226986170993281189,msk,,,30776 31375,1018
8083872746592303706,msk,,,30774 31495,1018
5699211720288766700,msk,,,30776 30770,1018
8297818931564238718,msk,,,30774 30776,1018
6103288811264462886,msk,,,30771 30774,1018
10571357645419344674,msk,,,30774 30776,1018
16509828752478278676,msk,,,30776 30771,1018
5048027500237619288,msk,,,30774 31495,1018
11202304765837394485,msk,,,30774 30519,1018
866762067991886664,msk,,,30774 31495,1018
7926954681319861308,msk,,,30774 30776,1018
11486590490232887729,msk,,,30776 30774,1018
12449888668785383430,msk,,,30776 30770,1018
3791282087223045403,msk,,,30774 30775,1018
6836263141236938695,msk,,,30776 30774,1018
5563782346905486488,msk,,,30774 30776,1018
5236902863117927436,msk,,,30774 30776,1018
7906878788425185868,msk,,,30771 30774,1018
10911960631756948276,msk,,,30519 30774,1018
6980243634371608153,msk,,,30776 31375,1018
7058497455672625449,msk,,,30776 30770,1018
7745846071071157080,msk,,,30774 30771,1018
11412338519121279794,msk,,,30770 30774,1018
11477159638395464949,msk,,,30770 30775,1018
8032941104853655388,msk,,,30776 30774,1018
15110562155554471265,msk,,,30771 30774,1018
15069622476509837755,msk,,,30774 30770,1018
14867909440821800328,msk,,4.142857142857143,30776 31401,1018
6006346236993107060,msk,,,30776 30771,1018
5427172153954072399,msk,,,30774 30776,1018
4817649655943885533,msk,,,31495 31350,1018
7824294496461254800,msk,,,30774 31495,1018
17370485459590440214,msk,,,30774 30776,1018
3133921901920438578,msk,,,30774 31495,1018
7232968851682103105,msk,,,30774 30771,1018
13493538513328163852,msk,,,30775 30776,1018
18201813388235441436,msk,,,30519 30774,1018
466579403705556024,msk,,5.,30771 30774,1018
3515439382356555511,msk,,,30776 30774,1018
2422027995147386764,msk,,4.,30776 30771,1018
11627671434920512017,msk,,,30776 30774,1018
12058666176960030761,msk,,,30771 30776,1018
1119432861387252808,msk,,,30776 30771,1018
15891041333961633438,msk,,,30776 30774,1018
17112651738400930307,msk,,5.,30774 30777,1018
2908287533561352354,msk,,,30771 30776,1018
5497721295806006854,msk,,,30776 30774,1018
8906291107740750567,msk,,5.,31350 30774,1018
15047934170097104098,msk,,,30774 30776,1018
10848336793486744225,msk,,,30774 30776,1018
5891620393376134046,msk,,,30776 30774,1018
11742486979742390350,msk,,,30776 30771,1018
17619312534158190493,msk,,,30776 30770,1018
7157601634465555567,msk,,,30776 30774,1018
11013842884843006530,msk,,,30519 30777,1018
847184562149406810,msk,,,30776 30775,1018
11243056066625499469,msk,,,30774 30776,1018
13086305785467585969,msk,,,30776 30774,1018
17945696327672069894,msk,,,30774 30776,1018
18091795972902691804,msk,,,30774 30775,1018
8681737921566217766,msk,,,30776 30775,1018
7769590283240048354,msk,,,30771 30774,1018
12549924205551450499,msk,,,30774 30776,1018
1551258225212382463,msk,,,30776 30774,1018
15517523292862989707,msk,,,30776 30774,1018
10762946131804061934,msk,,4.323529411764706,30774 30771,1018
11192079409486165879,msk,,,31495 30774,1018
17321988587027215408,msk,,,30776 30774,1018
8757339065355075439,msk,,,30776 30774,1018
7484296549259241909,msk,,,30774 30776,1018
17502373829776002554,msk,,,30774 31495,1018
6608033770278935489,msk,,,31286 30770,1018
9034506739447008054,msk,,,30774 30776,1018
12701904199658124130,msk,,,30776 30774,1018
1501313767162817460,msk,,,30774 31495,1018
6470720028139140175,msk,,,30774 31375,1018
5915220998907305372,msk,,,30776 30774,1018
17772538035951076226,msk,,,30770 30776,1018
13352997319445866481,msk,,,30519 30774,1018
15272226855007375987,msk,,,30774 30776,1018
5123605133468476911,msk,,4.363636363636363,30774 30771,1018
10630151441852809049,msk,,,30774 30776,1018
522640420809457848,msk,,,31350 31495,1018
4290301697160441735,msk,,,30776 30774,1018
10101120528387011036,msk,,,30776 30774,1018
2606125245252184813,msk,,,30774 31495,1018
15428450664018516427,msk,,,30774 30776,1018
11316974000539597928,msk,,,30776 30775,1018
11109823783881231920,msk,,,30775 30774,1018
17156491206274319804,msk,,,30776 31286,1018
12249747117291492581,msk,,,30771 30775,1018
17653737715522671922,msk,,,30774 30519,1018
2011846821257680798,msk,,,30776 31350,1018
11609373408415144923,msk,,,30774 30776,1018
8202916070566634080,msk,,,30774 30776,1018
707391763010000073,msk,,,30776 30770,1018
16589152414897849824,msk,,,30776 30774,1018
14563611165681361870,msk,,,30771 30774,1018
17182300881013033951,msk,,,30771 30775,1018
7695683064845185251,msk,,,30776 31350,1018
17956279415746504807,msk,,,30774 31350,1018
15985822020952348189,msk,,,30774 31495,1018
16130800364347091812,msk,,,30776 30771,1018
7854164797831134878,msk,,,30774 30776,1018
13738583936669197027,msk,,,30774 30776,1018
5067990966014712407,msk,,,30774 30770,1018
1174149414560548968,msk,,,30771 30776,1018
17870557467707042231,msk,,,30770 30776,1018
1024202641679680740,msk,,,30776 30774,1018
11222890577410935953,msk,,,30770 30776,1018
10343362249779546061,msk,,,30776 30774,1018
1939395477987078430,msk,,,30776 30770,1018
5906224491761045479,msk,,,30774 30771,1018
12961753713636263149,msk,,,31375 30775,1018
10245344483027318350,msk,,,30777 30774,1018
10788668928094209476,msk,,4.857142857142857,30774 31495,1018
5704268218228876443,msk,,,30774 30770,1018
10346540780472447589,msk,,,31495 30776,1018
3319252336774107860,msk,,,30776 30774,1018
902055600422109023,msk,,,30776 30770,1018
6861954857502884814,msk,,,30776 30771,1018
13371412187218534674,msk,,,30774 30776,1018
5888183507218860298,msk,,,30776 30774,1018
1727684102610501661,msk,,,30774 30519,1018
14365048080807417394,msk,,,30776 30775,1018
8224567062031214286,msk,,,30774 31495,1018
8366105609988721251,msk,,,30776 30774,1018
2023730893179567026,msk,,4.666666666666667,30775 30776,1018
7362929024510477101,msk,,,30771 30774,1018
13546320430524748588,msk,,,30770 30776,1018
7244427694836794691,msk,,,30770 30774,1018
14919589269237178854,msk,,,30774 30776,1018
7941211031325522276,msk,,,30774 30776,1018
8748277800085036083,msk,,,30771 30774,1018
5388400295101169573,msk,,,30774 30776,1018
12123429659756963828,msk,,,30776 30774,1018
6735375309976857299,msk,,,30774 30770,1018
14783841550753944616,msk,,,30776 31495,1018
14064638999876438905,msk,,,30774 30776,1018
256037809023679498,msk,,,30776 30774,1018
11564497696294683970,msk,,,30776 30774,1018
9815953811244504577,msk,,,30774 30776,1018
1187565325538320099,msk,,,30776 30774,1018
4906051193759102929,msk,,3.5,30774 30770,1018
8695223742902600781,msk,,,30774 30519,1018
8731298464798914426,msk,,,30776 31495,1018
3366767857732509254,msk,,,30774 30776,1018
16205864338989220677,msk,,,31495 30774,1018
15123579836729274579,msk,,,30776 30774,1018
9850069088483140190,msk,,,30774 30776,1018
4508635916799566943,msk,,,30776 30774,1018
4996459150545421448,msk,,,31495 30775,1018
15033839202796043514,msk,,,30774 30776,1018
7253334007215888229,msk,,,30519 30774,1018
10866889335417225531,msk,,,30774 30776,1018
18193996542668682595,msk,,,30774 30776,1018
17151641279708927022,msk,,,30774 30776,1018
2230162031175185093,msk,,,30777 30775,1018
7937473816500235925,msk,,,30776 30774,1018
1904822667337198601,msk,,,30776 30774,1018
17553307318534299925,msk,,,30771 30774,1018
17439904148404472523,msk,,,30776 30774,1018
16161843950037183461,msk,,,30770 30776,1018
4446548584448522070,msk,,,30775 30776,1018
